model,year,climate_zone,input_var,output_var,hsic,n_samples
CLASSIC,2003,HD,lai,evspsblsoi,0.321733139596987,11832
CLASSIC,2003,CW,precipitation,evapotrans,0.2115519271624614,22432
CLASSIC,2003,CW,lai,evapotrans,0.29087231589491774,22432
CLASSIC,2003,CW,precipitation,tran,0.1551667850065988,22432
CLASSIC,2003,CW,lai,tran,0.4679201854091479,22432
CLASSIC,2003,CW,precipitation,evspsblveg,0.27157375514270193,22432
CLASSIC,2003,CW,lai,evspsblveg,0.8168166841066573,22432
CLASSIC,2003,CW,precipitation,evspsblsoi,0.024165831211498564,22432
CLASSIC,2003,CW,lai,evspsblsoi,0.11744465435472821,22432
CLASSIC,2003,CD,precipitation,evapotrans,0.39836092868108286,13321
CLASSIC,2003,CD,lai,evapotrans,0.5468833590579906,13321
CLASSIC,2003,CD,precipitation,tran,0.25412223930340444,13321
CLASSIC,2003,CD,lai,tran,0.8016524519340986,13321
CLASSIC,2003,CD,precipitation,evspsblveg,0.32326637038267514,13321
CLASSIC,2003,CD,lai,evspsblveg,0.8172437909305702,13321
CLASSIC,2003,CD,precipitation,evspsblsoi,0.3913331191872915,13321
CLASSIC,2003,CD,lai,evspsblsoi,0.413638934351812,13321
CLASSIC,2004,HW,precipitation,evapotrans,0.32649385653773116,13259
CLASSIC,2004,HW,lai,evapotrans,0.4478170950854595,13259
CLASSIC,2004,HW,precipitation,tran,0.21687502995418118,13259
CLASSIC,2004,HW,lai,tran,0.5782214470876675,13259
CLASSIC,2004,HW,precipitation,evspsblveg,0.4660691127467112,13259
CLASSIC,2004,HW,lai,evspsblveg,0.6564248281359722,13259
CLASSIC,2004,HW,precipitation,evspsblsoi,0.12716861180231634,13259
CLASSIC,2004,HW,lai,evspsblsoi,0.4956154105772892,13259
CLASSIC,2004,HD,precipitation,evapotrans,0.7140736873121293,11828
CLASSIC,2004,HD,lai,evapotrans,0.6081508591171078,11828
CLASSIC,2004,HD,precipitation,tran,0.4983188529206334,11828
CLASSIC,2004,HD,lai,tran,0.8736473887848517,11828
CLASSIC,2004,HD,precipitation,evspsblveg,0.6002305669322056,11828
CLASSIC,2004,HD,lai,evspsblveg,0.8469098043153748,11828
CLASSIC,2004,HD,precipitation,evspsblsoi,0.5460009691875588,11828
CLASSIC,2004,HD,lai,evspsblsoi,0.31722931078733646,11828
CLASSIC,2004,CW,precipitation,evapotrans,0.3230445965954543,22319
CLASSIC,2004,CW,lai,evapotrans,0.28573617071419266,22319
CLASSIC,2004,CW,precipitation,tran,0.25085239499503803,22319
CLASSIC,2004,CW,lai,tran,0.4814788874657014,22319
CLASSIC,2004,CW,precipitation,evspsblveg,0.3676806509385373,22319
CLASSIC,2004,CW,lai,evspsblveg,0.7852152814332539,22319
CLASSIC,2004,CW,precipitation,evspsblsoi,0.03319804161733573,22319
CLASSIC,2004,CW,lai,evspsblsoi,0.14212077542587026,22319
CLASSIC,2004,CD,precipitation,evapotrans,0.45294454583485133,13146
CLASSIC,2004,CD,lai,evapotrans,0.5425967890061418,13146
CLASSIC,2004,CD,precipitation,tran,0.3015540204856952,13146
CLASSIC,2004,CD,lai,tran,0.7751290954763168,13146
CLASSIC,2004,CD,precipitation,evspsblveg,0.3772725258319025,13146
CLASSIC,2004,CD,lai,evspsblveg,0.7948355238890933,13146
CLASSIC,2004,CD,precipitation,evspsblsoi,0.4218250933551244,13146
CLASSIC,2004,CD,lai,evspsblsoi,0.3895602858630885,13146
CLASSIC,2005,HW,precipitation,evapotrans,0.3690390278549448,13259
CLASSIC,2005,HW,lai,evapotrans,0.4681212081488144,13259
CLASSIC,2005,HW,precipitation,tran,0.23134304632496971,13259
CLASSIC,2005,HW,lai,tran,0.5582615885924724,13259
CLASSIC,2005,HW,precipitation,evspsblveg,0.4895318027097636,13259
CLASSIC,2005,HW,lai,evspsblveg,0.6881467637397017,13259
CLASSIC,2005,HW,precipitation,evspsblsoi,0.1197119220776868,13259
CLASSIC,2005,HW,lai,evspsblsoi,0.490798266458526,13259
CLASSIC,2005,HD,precipitation,evapotrans,0.691403181884886,11828
CLASSIC,2005,HD,lai,evapotrans,0.6415354302813012,11828
CLASSIC,2005,HD,precipitation,tran,0.534450674854166,11828
CLASSIC,2005,HD,lai,tran,0.8615321586129361,11828
CLASSIC,2005,HD,precipitation,evspsblveg,0.5803917275342955,11828
CLASSIC,2005,HD,lai,evspsblveg,0.8658492779774629,11828
CLASSIC,2005,HD,precipitation,evspsblsoi,0.5325516697996507,11828
CLASSIC,2005,HD,lai,evspsblsoi,0.3534985476571742,11828
CLASSIC,2005,CW,precipitation,evapotrans,0.3062681267683024,22361
CLASSIC,2005,CW,lai,evapotrans,0.30286662173679163,22361
CLASSIC,2005,CW,precipitation,tran,0.224897201862941,22361
CLASSIC,2005,CW,lai,tran,0.5026158078410486,22361
CLASSIC,2005,CW,precipitation,evspsblveg,0.3602962859020686,22361
CLASSIC,2005,CW,lai,evspsblveg,0.8068730357165691,22361
CLASSIC,2005,CW,precipitation,evspsblsoi,0.03769386294875207,22361
CLASSIC,2005,CW,lai,evspsblsoi,0.1313119353111168,22361
CLASSIC,2005,CD,precipitation,evapotrans,0.3820278870703684,13277
CLASSIC,2005,CD,lai,evapotrans,0.5630255369268055,13277
CLASSIC,2005,CD,precipitation,tran,0.2652907499278412,13277
CLASSIC,2005,CD,lai,tran,0.8060097152545168,13277
CLASSIC,2005,CD,precipitation,evspsblveg,0.34056391461111557,13277
CLASSIC,2005,CD,lai,evspsblveg,0.8287382924591357,13277
CLASSIC,2005,CD,precipitation,evspsblsoi,0.3174490050874948,13277
CLASSIC,2005,CD,lai,evspsblsoi,0.40566909679802954,13277
CLASSIC,2006,HW,precipitation,evapotrans,0.3881659428027499,13256
CLASSIC,2006,HW,lai,evapotrans,0.42732736575470026,13256
CLASSIC,2006,HW,precipitation,tran,0.21119529024717706,13256
CLASSIC,2006,HW,lai,tran,0.5418687311929152,13256
CLASSIC,2006,HW,precipitation,evspsblveg,0.5357149210669612,13256
CLASSIC,2006,HW,lai,evspsblveg,0.5599233704908655,13256
CLASSIC,2006,HW,precipitation,evspsblsoi,0.1125784506876509,13256
CLASSIC,2006,HW,lai,evspsblsoi,0.5135573552412033,13256
CLASSIC,2006,HD,precipitation,evapotrans,0.6530648737425501,11829
CLASSIC,2006,HD,lai,evapotrans,0.6219196145678024,11829
CLASSIC,2006,HD,precipitation,tran,0.5469832529980103,11829
CLASSIC,2006,HD,lai,tran,0.8833149845450291,11829
CLASSIC,2006,HD,precipitation,evspsblveg,0.5571730906600905,11829
CLASSIC,2006,HD,lai,evspsblveg,0.869537171383547,11829
CLASSIC,2006,HD,precipitation,evspsblsoi,0.5103062589301028,11829
CLASSIC,2006,HD,lai,evspsblsoi,0.350241025811607,11829
CLASSIC,2006,CW,precipitation,evapotrans,0.25809557379806425,22439
CLASSIC,2006,CW,lai,evapotrans,0.28138326352595777,22439
CLASSIC,2006,CW,precipitation,tran,0.2005652336752577,22439
CLASSIC,2006,CW,lai,tran,0.4882503690688297,22439
CLASSIC,2006,CW,precipitation,evspsblveg,0.3272125307185875,22439
CLASSIC,2006,CW,lai,evspsblveg,0.8005685983948548,22439
CLASSIC,2006,CW,precipitation,evspsblsoi,0.032911246112063836,22439
CLASSIC,2006,CW,lai,evspsblsoi,0.15117162373995385,22439
CLASSIC,2006,CD,precipitation,evapotrans,0.38685733925365773,13372
CLASSIC,2006,CD,lai,evapotrans,0.5473949708945007,13372
CLASSIC,2006,CD,precipitation,tran,0.29192769099008414,13372
CLASSIC,2006,CD,lai,tran,0.8015200021783344,13372
CLASSIC,2006,CD,precipitation,evspsblveg,0.3729961528693223,13372
CLASSIC,2006,CD,lai,evspsblveg,0.8269319796621813,13372
CLASSIC,2006,CD,precipitation,evspsblsoi,0.3486990672920808,13372
CLASSIC,2006,CD,lai,evspsblsoi,0.3949862809991479,13372
CLASSIC,2007,HW,precipitation,evapotrans,0.3591195255051821,13254
CLASSIC,2007,HW,lai,evapotrans,0.4670145020028532,13254
CLASSIC,2007,HW,precipitation,tran,0.20251396681092562,13254
CLASSIC,2007,HW,lai,tran,0.5467384866833231,13254
CLASSIC,2007,HW,precipitation,evspsblveg,0.46918639757255587,13254
CLASSIC,2007,HW,lai,evspsblveg,0.6650359773905875,13254
CLASSIC,2007,HW,precipitation,evspsblsoi,0.10843152257297854,13254
CLASSIC,2007,HW,lai,evspsblsoi,0.5118635040554905,13254
CLASSIC,2007,HD,precipitation,evapotrans,0.7326687941727328,11829
CLASSIC,2007,HD,lai,evapotrans,0.6382451667882464,11829
CLASSIC,2007,HD,precipitation,tran,0.4810600829756442,11829
CLASSIC,2007,HD,lai,tran,0.8612572599237712,11829
CLASSIC,2007,HD,precipitation,evspsblveg,0.5524688003831145,11829
CLASSIC,2007,HD,lai,evspsblveg,0.880902777754297,11829
CLASSIC,2007,HD,precipitation,evspsblsoi,0.6361654665890122,11829
CLASSIC,2007,HD,lai,evspsblsoi,0.32057686379336686,11829
CLASSIC,2007,CW,precipitation,evapotrans,0.26251460440465885,22403
CLASSIC,2007,CW,lai,evapotrans,0.25918690700431823,22403
CLASSIC,2007,CW,precipitation,tran,0.218115907332366,22403
CLASSIC,2007,CW,lai,tran,0.46184525446399727,22403
CLASSIC,2007,CW,precipitation,evspsblveg,0.38321313153540426,22403
CLASSIC,2007,CW,lai,evspsblveg,0.7966324336939477,22403
CLASSIC,2007,CW,precipitation,evspsblsoi,0.024423813765217912,22403
CLASSIC,2007,CW,lai,evspsblsoi,0.15100881156076248,22403
CLASSIC,2007,CD,precipitation,evapotrans,0.42804643043809004,13097
CLASSIC,2007,CD,lai,evapotrans,0.5483982889450372,13097
CLASSIC,2007,CD,precipitation,tran,0.3190966420032222,13097
CLASSIC,2007,CD,lai,tran,0.7991419620797774,13097
CLASSIC,2007,CD,precipitation,evspsblveg,0.4146572418455437,13097
CLASSIC,2007,CD,lai,evspsblveg,0.8187615636465991,13097
CLASSIC,2007,CD,precipitation,evspsblsoi,0.3917811274156695,13097
CLASSIC,2007,CD,lai,evspsblsoi,0.42592675972931787,13097
CLASSIC,2008,HW,precipitation,evapotrans,0.4012988684122734,13243
CLASSIC,2008,HW,lai,evapotrans,0.4766231398037629,13243
CLASSIC,2008,HW,precipitation,tran,0.17320674833978836,13243
CLASSIC,2008,HW,lai,tran,0.5499762019837614,13243
CLASSIC,2008,HW,precipitation,evspsblveg,0.5187861398216868,13243
CLASSIC,2008,HW,lai,evspsblveg,0.6216452653816377,13243
CLASSIC,2008,HW,precipitation,evspsblsoi,0.09126318941695309,13243
CLASSIC,2008,HW,lai,evspsblsoi,0.46974230516353005,13243
CLASSIC,2008,HD,precipitation,evapotrans,0.6884444489227982,11830
CLASSIC,2008,HD,lai,evapotrans,0.6132203434172849,11830
CLASSIC,2008,HD,precipitation,tran,0.577760996576742,11830
CLASSIC,2008,HD,lai,tran,0.8585145993638953,11830
CLASSIC,2008,HD,precipitation,evspsblveg,0.6351522674923394,11830
CLASSIC,2008,HD,lai,evspsblveg,0.8621137404939981,11830
CLASSIC,2008,HD,precipitation,evspsblsoi,0.47746101081214926,11830
CLASSIC,2008,HD,lai,evspsblsoi,0.32977114364924953,11830
CLASSIC,2008,CW,precipitation,evapotrans,0.24930284652653575,22360
CLASSIC,2008,CW,lai,evapotrans,0.2600193864974514,22360
CLASSIC,2008,CW,precipitation,tran,0.21376588871405405,22360
CLASSIC,2008,CW,lai,tran,0.4788400454582555,22360
CLASSIC,2008,CW,precipitation,evspsblveg,0.3775706106258064,22360
CLASSIC,2008,CW,lai,evspsblveg,0.771966880596286,22360
CLASSIC,2008,CW,precipitation,evspsblsoi,0.02793573360138246,22360
CLASSIC,2008,CW,lai,evspsblsoi,0.12427815956446865,22360
CLASSIC,2008,CD,precipitation,evapotrans,0.379582342928251,13131
CLASSIC,2008,CD,lai,evapotrans,0.5411432544393677,13131
CLASSIC,2008,CD,precipitation,tran,0.2831864973637554,13131
CLASSIC,2008,CD,lai,tran,0.8033265181942126,13131
CLASSIC,2008,CD,precipitation,evspsblveg,0.3750769889075184,13131
CLASSIC,2008,CD,lai,evspsblveg,0.8218794937057293,13131
CLASSIC,2008,CD,precipitation,evspsblsoi,0.3563460059199339,13131
CLASSIC,2008,CD,lai,evspsblsoi,0.398221844087263,13131
CLASSIC,2009,HW,precipitation,evapotrans,0.3040837847561514,13263
CLASSIC,2009,HW,lai,evapotrans,0.39818480672603046,13263
CLASSIC,2009,HW,precipitation,tran,0.2746869896091503,13263
CLASSIC,2009,HW,lai,tran,0.5943166040866815,13263
CLASSIC,2009,HW,precipitation,evspsblveg,0.400145170541312,13263
CLASSIC,2009,HW,lai,evspsblveg,0.576586284058692,13263
CLASSIC,2009,HW,precipitation,evspsblsoi,0.15535797391268788,13263
CLASSIC,2009,HW,lai,evspsblsoi,0.5218527934680124,13263
CLASSIC,2009,HD,precipitation,evapotrans,0.6903894615835264,11832
CLASSIC,2009,HD,lai,evapotrans,0.6164849639064182,11832
CLASSIC,2009,HD,precipitation,tran,0.5348491030371678,11832
CLASSIC,2009,HD,lai,tran,0.8750799914622055,11832
CLASSIC,2009,HD,precipitation,evspsblveg,0.6176420153538578,11832
CLASSIC,2009,HD,lai,evspsblveg,0.8459343839950207,11832
CLASSIC,2009,HD,precipitation,evspsblsoi,0.504407204897617,11832
CLASSIC,2009,HD,lai,evspsblsoi,0.3180403285409616,11832
CLASSIC,2009,CW,precipitation,evapotrans,0.33940442394889275,22375
CLASSIC,2009,CW,lai,evapotrans,0.24139727414247333,22375
CLASSIC,2009,CW,precipitation,tran,0.2313314156695081,22375
CLASSIC,2009,CW,lai,tran,0.47150123487427187,22375
CLASSIC,2009,CW,precipitation,evspsblveg,0.40346627130317847,22375
CLASSIC,2009,CW,lai,evspsblveg,0.7639009418936413,22375
CLASSIC,2009,CW,precipitation,evspsblsoi,0.03986276281698958,22375
CLASSIC,2009,CW,lai,evspsblsoi,0.15939270720700827,22375
CLASSIC,2009,CD,precipitation,evapotrans,0.4519257996435056,13607
CLASSIC,2009,CD,lai,evapotrans,0.5789253109183374,13607
CLASSIC,2009,CD,precipitation,tran,0.28944006914988,13607
CLASSIC,2009,CD,lai,tran,0.7834403098813326,13607
CLASSIC,2009,CD,precipitation,evspsblveg,0.38386250270991396,13607
CLASSIC,2009,CD,lai,evspsblveg,0.8077919157305186,13607
CLASSIC,2009,CD,precipitation,evspsblsoi,0.42111274625357065,13607
CLASSIC,2009,CD,lai,evspsblsoi,0.44287453043544384,13607
CLASSIC,2010,HW,precipitation,evapotrans,0.4053995500312645,13248
CLASSIC,2010,HW,lai,evapotrans,0.4301289310995762,13248
CLASSIC,2010,HW,precipitation,tran,0.18058130426310431,13248
CLASSIC,2010,HW,lai,tran,0.5519018714470364,13248
CLASSIC,2010,HW,precipitation,evspsblveg,0.49388252235978547,13248
CLASSIC,2010,HW,lai,evspsblveg,0.547888372750043,13248
CLASSIC,2010,HW,precipitation,evspsblsoi,0.07837387677193922,13248
CLASSIC,2010,HW,lai,evspsblsoi,0.5296988856543707,13248
CLASSIC,2010,HD,precipitation,evapotrans,0.6848916512353639,11830
CLASSIC,2010,HD,lai,evapotrans,0.6217566334877813,11830
CLASSIC,2010,HD,precipitation,tran,0.4833392813091815,11830
CLASSIC,2010,HD,lai,tran,0.8734287051559141,11830
CLASSIC,2010,HD,precipitation,evspsblveg,0.5302200037140161,11830
CLASSIC,2010,HD,lai,evspsblveg,0.8602644091392251,11830
CLASSIC,2010,HD,precipitation,evspsblsoi,0.5634806276707365,11830
CLASSIC,2010,HD,lai,evspsblsoi,0.33087951473320015,11830
CLASSIC,2010,CW,precipitation,evapotrans,0.301772988743249,22422
CLASSIC,2010,CW,lai,evapotrans,0.26840701668489125,22422
CLASSIC,2010,CW,precipitation,tran,0.22450981733108333,22422
CLASSIC,2010,CW,lai,tran,0.45483466278180873,22422
CLASSIC,2010,CW,precipitation,evspsblveg,0.33334781980895023,22422
CLASSIC,2010,CW,lai,evspsblveg,0.8087508708957382,22422
CLASSIC,2010,CW,precipitation,evspsblsoi,0.03583228709013268,22422
CLASSIC,2010,CW,lai,evspsblsoi,0.12905815247953806,22422
CLASSIC,2010,CD,precipitation,evapotrans,0.45467741385059185,13662
CLASSIC,2010,CD,lai,evapotrans,0.5226447984504944,13662
CLASSIC,2010,CD,precipitation,tran,0.3186184865750985,13662
CLASSIC,2010,CD,lai,tran,0.7805156200929128,13662
CLASSIC,2010,CD,precipitation,evspsblveg,0.4191854147245362,13662
CLASSIC,2010,CD,lai,evspsblveg,0.7912801427942568,13662
CLASSIC,2010,CD,precipitation,evspsblsoi,0.3917084743292816,13662
CLASSIC,2010,CD,lai,evspsblsoi,0.3851981052762769,13662
CLASSIC,2011,HW,precipitation,evapotrans,0.3184282127258056,13244
CLASSIC,2011,HW,lai,evapotrans,0.528901627332801,13244
CLASSIC,2011,HW,precipitation,tran,0.15981107400980987,13244
CLASSIC,2011,HW,lai,tran,0.5696470321463718,13244
CLASSIC,2011,HW,precipitation,evspsblveg,0.43034653095175834,13244
CLASSIC,2011,HW,lai,evspsblveg,0.690860527079822,13244
CLASSIC,2011,HW,precipitation,evspsblsoi,0.104608829775578,13244
CLASSIC,2011,HW,lai,evspsblsoi,0.518847480290931,13244
CLASSIC,2011,HD,precipitation,evapotrans,0.557973326704886,11827
CLASSIC,2011,HD,lai,evapotrans,0.6107082905279773,11827
CLASSIC,2011,HD,precipitation,tran,0.43470421462160513,11827
CLASSIC,2011,HD,lai,tran,0.863252702527338,11827
CLASSIC,2011,HD,precipitation,evspsblveg,0.4736300701290552,11827
CLASSIC,2011,HD,lai,evspsblveg,0.8555910902948388,11827
CLASSIC,2011,HD,precipitation,evspsblsoi,0.45873081989829506,11827
CLASSIC,2011,HD,lai,evspsblsoi,0.32012602535829,11827
CLASSIC,2011,CW,precipitation,evapotrans,0.23755985885554556,22393
CLASSIC,2011,CW,lai,evapotrans,0.2822418101602131,22393
CLASSIC,2011,CW,precipitation,tran,0.200996959615333,22393
CLASSIC,2011,CW,lai,tran,0.49258666176321436,22393
CLASSIC,2011,CW,precipitation,evspsblveg,0.3188855504182233,22393
CLASSIC,2011,CW,lai,evspsblveg,0.8078779937882673,22393
CLASSIC,2011,CW,precipitation,evspsblsoi,0.04458233250811526,22393
CLASSIC,2011,CW,lai,evspsblsoi,0.16245087888702817,22393
CLASSIC,2011,CD,precipitation,evapotrans,0.41416305292066585,13361
CLASSIC,2011,CD,lai,evapotrans,0.5383811491318348,13361
CLASSIC,2011,CD,precipitation,tran,0.2899499535732837,13361
CLASSIC,2011,CD,lai,tran,0.7828228041094945,13361
CLASSIC,2011,CD,precipitation,evspsblveg,0.3775202756524203,13361
CLASSIC,2011,CD,lai,evspsblveg,0.804163754624085,13361
CLASSIC,2011,CD,precipitation,evspsblsoi,0.41903185129632875,13361
CLASSIC,2011,CD,lai,evspsblsoi,0.40245093816178107,13361
CLASSIC,2012,HW,precipitation,evapotrans,0.3690476328194497,13238
CLASSIC,2012,HW,lai,evapotrans,0.5004245131880829,13238
CLASSIC,2012,HW,precipitation,tran,0.25055324612145924,13238
CLASSIC,2012,HW,lai,tran,0.5947580718133729,13238
CLASSIC,2012,HW,precipitation,evspsblveg,0.4703947503774042,13238
CLASSIC,2012,HW,lai,evspsblveg,0.6579509066073472,13238
CLASSIC,2012,HW,precipitation,evspsblsoi,0.11828328874428437,13238
CLASSIC,2012,HW,lai,evspsblsoi,0.5305065540175314,13238
CLASSIC,2012,HD,precipitation,evapotrans,0.7135609068564501,11827
CLASSIC,2012,HD,lai,evapotrans,0.6002525905671238,11827
CLASSIC,2012,HD,precipitation,tran,0.5369238451851087,11827
CLASSIC,2012,HD,lai,tran,0.8681843619909771,11827
CLASSIC,2012,HD,precipitation,evspsblveg,0.6047477269941121,11827
CLASSIC,2012,HD,lai,evspsblveg,0.8174734709775442,11827
CLASSIC,2012,HD,precipitation,evspsblsoi,0.5357088966204333,11827
CLASSIC,2012,HD,lai,evspsblsoi,0.306961525615057,11827
CLASSIC,2012,CW,precipitation,evapotrans,0.2669869203096366,22433
CLASSIC,2012,CW,lai,evapotrans,0.23240918009567513,22433
CLASSIC,2012,CW,precipitation,tran,0.21344970614190747,22433
CLASSIC,2012,CW,lai,tran,0.4255630467861105,22433
CLASSIC,2012,CW,precipitation,evspsblveg,0.3924420491927309,22433
CLASSIC,2012,CW,lai,evspsblveg,0.7650907346289395,22433
CLASSIC,2012,CW,precipitation,evspsblsoi,0.031078634292717584,22433
CLASSIC,2012,CW,lai,evspsblsoi,0.127991321668864,22433
CLASSIC,2012,CD,precipitation,evapotrans,0.35491151200585963,12999
CLASSIC,2012,CD,lai,evapotrans,0.5446599241789049,12999
CLASSIC,2012,CD,precipitation,tran,0.2541583050527876,12999
CLASSIC,2012,CD,lai,tran,0.8072069461482992,12999
CLASSIC,2012,CD,precipitation,evspsblveg,0.3044447485739734,12999
CLASSIC,2012,CD,lai,evspsblveg,0.8132935141355162,12999
CLASSIC,2012,CD,precipitation,evspsblsoi,0.32282296720546483,12999
CLASSIC,2012,CD,lai,evspsblsoi,0.4221703245162612,12999
CLASSIC,2013,HW,precipitation,evapotrans,0.3295979931671331,13248
CLASSIC,2013,HW,lai,evapotrans,0.41234739435354417,13248
CLASSIC,2013,HW,precipitation,tran,0.22988774532673162,13248
CLASSIC,2013,HW,lai,tran,0.598926726421406,13248
CLASSIC,2013,HW,precipitation,evspsblveg,0.440226144108202,13248
CLASSIC,2013,HW,lai,evspsblveg,0.5684896557816927,13248
CLASSIC,2013,HW,precipitation,evspsblsoi,0.14671280827178765,13248
CLASSIC,2013,HW,lai,evspsblsoi,0.557554467848659,13248
CLASSIC,2013,HD,precipitation,evapotrans,0.6872139872742009,11830
CLASSIC,2013,HD,lai,evapotrans,0.5899654131324309,11830
CLASSIC,2013,HD,precipitation,tran,0.5144513370375099,11830
CLASSIC,2013,HD,lai,tran,0.8675392945043883,11830
CLASSIC,2013,HD,precipitation,evspsblveg,0.5983985732941818,11830
CLASSIC,2013,HD,lai,evspsblveg,0.812978088084981,11830
CLASSIC,2013,HD,precipitation,evspsblsoi,0.5342240112748146,11830
CLASSIC,2013,HD,lai,evspsblsoi,0.3042631609417294,11830
CLASSIC,2013,CW,precipitation,evapotrans,0.3260280385993412,22435
CLASSIC,2013,CW,lai,evapotrans,0.2492066279911213,22435
CLASSIC,2013,CW,precipitation,tran,0.21806054540365358,22435
CLASSIC,2013,CW,lai,tran,0.4729113158714101,22435
CLASSIC,2013,CW,precipitation,evspsblveg,0.3386594064081899,22435
CLASSIC,2013,CW,lai,evspsblveg,0.7536792283213579,22435
CLASSIC,2013,CW,precipitation,evspsblsoi,0.043925920945403166,22435
CLASSIC,2013,CW,lai,evspsblsoi,0.13674096038449876,22435
CLASSIC,2013,CD,precipitation,evapotrans,0.5016859890605,13315
CLASSIC,2013,CD,lai,evapotrans,0.5436670727903827,13315
CLASSIC,2013,CD,precipitation,tran,0.34285950324836856,13315
CLASSIC,2013,CD,lai,tran,0.8141374062892112,13315
CLASSIC,2013,CD,precipitation,evspsblveg,0.4143730799413438,13315
CLASSIC,2013,CD,lai,evspsblveg,0.7966403007276438,13315
CLASSIC,2013,CD,precipitation,evspsblsoi,0.4489441588391327,13315
CLASSIC,2013,CD,lai,evspsblsoi,0.4298069293343033,13315
CLASSIC,2014,HW,precipitation,evapotrans,0.3251785972512141,13234
CLASSIC,2014,HW,lai,evapotrans,0.46939965852510707,13234
CLASSIC,2014,HW,precipitation,tran,0.20951845725207371,13234
CLASSIC,2014,HW,lai,tran,0.5674782258247115,13234
CLASSIC,2014,HW,precipitation,evspsblveg,0.458934517262976,13234
CLASSIC,2014,HW,lai,evspsblveg,0.660069029741776,13234
CLASSIC,2014,HW,precipitation,evspsblsoi,0.15242966807437308,13234
CLASSIC,2014,HW,lai,evspsblsoi,0.47184478438420485,13234
CLASSIC,2014,HD,precipitation,evapotrans,0.7333599452038836,11830
CLASSIC,2014,HD,lai,evapotrans,0.5887268462107259,11830
CLASSIC,2014,HD,precipitation,tran,0.5799885765273972,11830
CLASSIC,2014,HD,lai,tran,0.8696086408063279,11830
CLASSIC,2014,HD,precipitation,evspsblveg,0.6591626828671542,11830
CLASSIC,2014,HD,lai,evspsblveg,0.8291118160817589,11830
CLASSIC,2014,HD,precipitation,evspsblsoi,0.5642103581793678,11830
CLASSIC,2014,HD,lai,evspsblsoi,0.30720999783029873,11830
CLASSIC,2014,CW,precipitation,evapotrans,0.2501936277507731,22324
CLASSIC,2014,CW,lai,evapotrans,0.240106181908238,22324
CLASSIC,2014,CW,precipitation,tran,0.17282600907146042,22324
CLASSIC,2014,CW,lai,tran,0.46804848931807547,22324
CLASSIC,2014,CW,precipitation,evspsblveg,0.32472616702687057,22324
CLASSIC,2014,CW,lai,evspsblveg,0.7799591521647281,22324
CLASSIC,2014,CW,precipitation,evspsblsoi,0.04023944562630957,22324
CLASSIC,2014,CW,lai,evspsblsoi,0.1331000471207627,22324
CLASSIC,2014,CD,precipitation,evapotrans,0.42485266279542355,13357
CLASSIC,2014,CD,lai,evapotrans,0.573589764456244,13357
CLASSIC,2014,CD,precipitation,tran,0.32318488721382116,13357
CLASSIC,2014,CD,lai,tran,0.8254390997199719,13357
CLASSIC,2014,CD,precipitation,evspsblveg,0.41765093751990207,13357
CLASSIC,2014,CD,lai,evspsblveg,0.8136189788994495,13357
CLASSIC,2014,CD,precipitation,evspsblsoi,0.37712064172110543,13357
CLASSIC,2014,CD,lai,evspsblsoi,0.4157741046512628,13357
CLASSIC,2015,HW,precipitation,evapotrans,0.2795771024826219,13262
CLASSIC,2015,HW,lai,evapotrans,0.4894480990016866,13262
CLASSIC,2015,HW,precipitation,tran,0.18229167369759042,13262
CLASSIC,2015,HW,lai,tran,0.5692759800600901,13262
CLASSIC,2015,HW,precipitation,evspsblveg,0.3965823774674158,13262
CLASSIC,2015,HW,lai,evspsblveg,0.6729186658642091,13262
CLASSIC,2015,HW,precipitation,evspsblsoi,0.14165779854817678,13262
CLASSIC,2015,HW,lai,evspsblsoi,0.5117893104255616,13262
CLASSIC,2015,HD,precipitation,evapotrans,0.6608990729153135,11827
CLASSIC,2015,HD,lai,evapotrans,0.629150483250085,11827
CLASSIC,2015,HD,precipitation,tran,0.4762773542752756,11827
CLASSIC,2015,HD,lai,tran,0.8514071270895693,11827
CLASSIC,2015,HD,precipitation,evspsblveg,0.5293201465291635,11827
CLASSIC,2015,HD,lai,evspsblveg,0.8597944165435538,11827
CLASSIC,2015,HD,precipitation,evspsblsoi,0.5892975213531357,11827
CLASSIC,2015,HD,lai,evspsblsoi,0.34782802242567185,11827
CLASSIC,2015,CW,precipitation,evapotrans,0.21098636757590172,22368
CLASSIC,2015,CW,lai,evapotrans,0.25187619803692923,22368
CLASSIC,2015,CW,precipitation,tran,0.22458990812478846,22368
CLASSIC,2015,CW,lai,tran,0.4584311213334811,22368
CLASSIC,2015,CW,precipitation,evspsblveg,0.37401910070166194,22368
CLASSIC,2015,CW,lai,evspsblveg,0.7595917129968996,22368
CLASSIC,2015,CW,precipitation,evspsblsoi,0.03243898168208767,22368
CLASSIC,2015,CW,lai,evspsblsoi,0.12825916172172677,22368
CLASSIC,2015,CD,precipitation,evapotrans,0.4523514712891237,13646
CLASSIC,2015,CD,lai,evapotrans,0.5727754723853383,13646
CLASSIC,2015,CD,precipitation,tran,0.2954514449779245,13646
CLASSIC,2015,CD,lai,tran,0.8263733716077903,13646
CLASSIC,2015,CD,precipitation,evspsblveg,0.3943941194221333,13646
CLASSIC,2015,CD,lai,evspsblveg,0.8440887219056121,13646
CLASSIC,2015,CD,precipitation,evspsblsoi,0.4344263058960166,13646
